# fieldid, time (part of night), ra (deg), dec (deg)
617 0.0000 128.6437 26.1320
618 0.0000 136.1261 26.1282
619 0.0000 143.6094 26.1321
620 0.0000 151.0919 26.1333
621 0.0000 158.5731 26.1356
622 0.0000 166.0567 26.1338
623 0.0000 173.5404 26.1363
624 0.0000 181.0226 26.1401
625 0.0000 188.5053 26.1393
626 0.0000 195.9889 26.1398
627 0.0000 203.4698 26.1358
628 0.0000 210.9527 26.1356
629 0.0000 218.4328 26.1380
648 0.0000 180.5638 33.3248
662 0.0000 109.7782 33.3236
663 0.0000 117.6319 33.3187
664 0.0000 125.4862 33.3196
665 0.0000 133.3390 33.3185
666 0.0000 141.1955 33.3235
667 0.0000 149.0505 33.3280
668 0.0000 156.9031 33.3287
669 0.0000 164.7561 33.3302
670 0.0000 172.6123 33.3285
671 0.0000 180.4673 33.3314
672 0.0000 188.3210 33.3323
673 0.0000 196.1743 33.3278
674 0.0000 204.0306 33.3278
675 0.0000 211.8832 33.3281
694 0.0000 183.4617 40.5173
707 0.0000 114.6830 40.5098
708 0.0000 123.3052 40.5079
709 0.0000 131.9196 40.5081
710 0.0000 140.5407 40.5137
711 0.0000 149.1579 40.5126
712 0.0000 157.7783 40.5184
713 0.0000 166.3959 40.5192
714 0.0000 175.0150 40.5199
715 0.0000 183.6323 40.5218
716 0.0000 192.2513 40.5170
717 0.0000 200.8685 40.5173
718 0.0000 209.4866 40.5162
733 0.0000 338.1726 40.5262
735 0.0000 175.0291 40.5217
736 0.0000 182.2084 47.7006
748 0.0000 119.5418 47.6946
749 0.0000 128.9685 47.6972
750 0.0000 138.3956 47.6973
751 0.0000 147.8216 47.7034
752 0.0000 157.2501 47.7058
753 0.0000 166.6739 47.7060
754 0.0000 176.1005 47.7078
755 0.0000 185.5262 47.7081
756 0.0000 194.9559 47.7044
757 0.0000 204.7330 47.7022
771 0.0000 342.1391 47.7103
773 0.0000 186.9524 54.8805
784 0.0000 125.7427 54.8582
785 0.0000 136.6741 54.8782
786 0.0000 147.5966 54.8943
787 0.0000 158.5235 54.8913
788 0.0000 169.4509 54.8889
789 0.0000 180.3855 54.8905
790 0.0000 191.3979 54.8901
791 0.0000 202.4134 54.8894
804 0.0000 345.7782 54.9016
805 0.0000 176.3659 54.8936
806 0.0000 186.6718 62.0661
815 0.0000 126.6548 62.0425
816 0.0000 140.0020 62.0557
817 0.0000 153.3327 62.0657
818 0.0000 166.6718 62.0710
819 0.0000 180.0133 62.0669
820 0.0000 193.3545 62.0665
832 0.0000 173.3418 62.0680
833 0.0000 188.5848 69.2321
840 0.0000 128.5523 69.2111
841 0.0000 145.7235 69.2939
842 0.0000 162.8723 69.2312
843 0.0000 180.0275 69.2317
844 0.0000 197.1712 69.2290
853 0.0000 171.4560 69.2362
854 0.0000 192.0302 76.3647
859 0.0000 131.9435 76.3616
860 0.0000 156.0123 76.3663
861 0.0000 180.0419 76.3675
868 0.0000 168.0627 76.3703
872 0.0000 140.0807 83.3997
873 0.0000 180.2318 83.3990
877 0.0000 160.4618 83.3935
880 0.0000 190.6149 85.8592
881 0.0000 170.4761 85.8617
1348 0.0000 81.6493 -13.4338
1349 0.0000 88.6594 -13.4378
1391 0.0000 14.7108 -3.3878
1392 0.0000 22.6360 -6.2491
1393 0.0000 29.5474 -6.2487
1394 0.0000 36.4372 -6.2537
1395 0.0000 43.3510 -6.2584
1396 0.0000 50.2594 -6.2578
1397 0.0000 57.1685 -6.2575
1398 0.0000 64.0792 -6.2566
1399 0.0000 70.9788 -6.2516
1400 0.0000 77.8849 -6.2547
1401 0.0000 84.7935 -6.2465
1402 0.0000 91.8065 -6.2458
1403 0.0000 98.5864 -6.2462
1404 0.0000 105.5171 -6.2462
1405 0.0000 112.5468 -6.2471
1450 0.0000 67.3306 0.9358
1451 0.0000 74.2175 0.9407
1452 0.0000 81.0933 0.9514
1453 0.0000 88.0396 0.9401
1454 0.0000 94.8081 0.9425
1455 0.0000 101.7561 0.9425
1456 0.0000 108.7173 0.9449
1457 0.0000 115.6787 0.9461
1462 0.0000 150.4706 0.9593
1492 0.0000 178.4823 0.9339
1493 0.0000 181.9507 8.1332
1504 0.0000 77.4075 8.1476
1505 0.0000 84.3494 8.1486
1506 0.0000 91.0999 8.1461
1507 0.0000 97.9930 8.1430
1508 0.0000 104.9944 8.1342
1509 0.0000 111.8800 8.1409
1510 0.0000 118.9861 8.1363
1511 0.0000 125.9195 8.1377
1512 0.0000 132.9057 8.1363
1513 0.0000 139.8874 8.1491
1514 0.0000 147.3089 9.5400
1545 0.0000 181.5681 15.3306
1557 0.0000 86.9472 15.3416
1558 0.0000 94.0626 15.3404
1559 0.0000 101.0713 15.3417
1560 0.0000 108.0829 15.3394
1561 0.0000 115.0963 15.3433
1562 0.0000 122.1210 15.3265
1563 0.0000 129.1347 15.3450
1564 0.0000 136.1889 15.3441
1565 0.0000 143.2486 15.3446
1566 0.0000 150.3017 15.3381
1567 0.0000 157.0818 15.3462
1568 0.0000 164.1355 15.3473
1569 0.0000 171.1882 15.3463
1571 0.0000 185.2328 15.3517
1572 0.0000 192.2473 15.3497
1573 0.0000 199.2597 15.3517
1574 0.0000 206.3827 18.2025
1575 0.0000 213.3498 15.3440
1576 0.0000 220.3270 15.3457
1577 0.0000 227.3278 18.6263
1596 0.0000 181.1589 22.5112
1609 0.0000 97.1299 22.5315
1610 0.0000 104.4446 22.5329
1611 0.0000 111.5915 22.5332
1612 0.0000 118.9997 22.5179
1613 0.0000 126.3944 22.5253
1614 0.0000 133.7091 22.5334
1615 0.0000 141.0265 22.5358
1616 0.0000 148.3489 22.5294
1617 0.0000 155.6638 22.5384
1618 0.0000 162.9785 22.5377
1619 0.0000 170.2985 22.5373
1620 0.0000 177.6227 22.5462
1621 0.0000 184.9296 22.5396
1622 0.0000 192.2499 22.5392
1623 0.0000 199.5647 22.5370
1624 0.0000 206.8516 22.5252
1625 0.0000 214.1180 22.5293
1626 0.0000 221.3883 22.5231
1640 0.0000 324.2384 22.5196
1645 0.0000 180.7786 29.7041
1658 0.0000 100.3273 29.7239
1659 0.0000 107.9879 29.7235
1660 0.0000 115.6417 29.7107
1661 0.0000 123.1223 29.7232
1662 0.0000 130.9663 29.7262
1663 0.0000 138.6266 29.7264
1664 0.0000 146.2937 29.7199
1665 0.0000 153.9480 29.7293
1666 0.0000 161.6077 29.7287
1667 0.0000 169.2716 29.7295
1668 0.0000 176.9345 29.7248
1669 0.0000 184.5896 29.7307
1670 0.0000 192.2514 29.7310
1671 0.0000 199.9099 29.7296
1672 0.0000 207.5810 30.7018
1673 0.0000 215.2329 29.7264
1692 0.0000 183.8832 36.8959
1705 0.0000 112.7616 36.8979
1706 0.0000 121.1252 36.9166
1707 0.0000 129.3852 36.9169
1708 0.0000 137.8619 36.9190
1709 0.0000 146.2319 36.9108
1710 0.0000 154.4752 36.9202
1711 0.0000 162.9654 36.9200
1712 0.0000 171.3318 36.9205
1713 0.0000 179.7061 36.9177
1714 0.0000 188.0677 36.9211
1715 0.0000 196.4372 36.9221
1716 0.0000 204.8030 36.9204
1717 0.0000 213.1738 36.9028
1734 0.0000 175.5030 36.8950
1747 0.0000 118.2625 44.1025
1748 0.0000 127.5113 44.1022
1749 0.0000 136.7640 44.1050
1750 0.0000 146.0137 44.1037
1751 0.0000 155.0855 44.1065
1752 0.0000 164.5060 44.1094
1753 0.0000 173.7558 44.1122
1754 0.0000 183.0596 44.1012
1755 0.0000 192.0766 44.1100
1756 0.0000 201.5021 44.1087
1757 0.0000 210.7569 44.1061
1771 0.0000 340.0752 44.0840
1773 0.0000 178.2885 44.0847
1774 0.0000 182.4445 51.2695
1785 0.0000 114.0036 51.2801
1786 0.0000 124.4354 51.2881
1787 0.0000 134.8700 51.2844
1788 0.0000 145.3032 51.2873
1789 0.0000 155.7428 51.2900
1790 0.0000 166.1579 51.2887
1791 0.0000 176.6081 51.2901
1792 0.0000 187.0504 51.2859
1793 0.0000 197.4844 51.2849
1809 0.0000 187.2320 58.4498
1819 0.0000 126.9825 58.4668
1820 0.0000 138.9898 58.4649
1821 0.0000 150.7502 58.4631
1822 0.0000 163.2023 58.4672
1823 0.0000 175.0024 58.4719
1824 0.0000 186.9933 58.4831
1838 0.0000 175.0176 58.4504
1839 0.0000 188.9497 65.6210
1847 0.0000 128.9049 65.6268
1848 0.0000 143.8735 65.6325
1849 0.0000 158.8916 65.6340
1850 0.0000 173.7128 65.6318
1862 0.0000 173.9224 65.6212
1863 0.0000 192.5314 72.7800
1869 0.0000 132.5094 72.7905
1870 0.0000 152.4588 72.8592
1871 0.0000 164.6728 73.3393
1880 0.0000 172.5214 72.7766
